Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
824352,10501,2021.02.15,2458,10,8.24352,0.10501,0.02458,0.0001,57341,10439388,125920,82.9
826340,10562,2021.02.16,1988,61,8.2634,0.10562,0.01988,0.00061,57341,10439388,125920,82.9
829507,10670,2021.02.17,3167,108,8.29507,0.1067,0.03167,0.00108,57341,10439388,125920,82.9
833423,10766,2021.02.18,3916,96,8.33423,0.10766,0.03916,0.00096,57341,10439388,125920,82.9
836650,10820,2021.02.19,3227,54,8.3665,0.1082,0.03227,0.00054,57341,10439388,125920,82.9
840096,10896,2021.02.20,3446,76,8.40096,0.10896,0.03446,0.00076,57341,10439388,125920,82.9
842637,10926,2021.02.21,2541,30,8.42637,0.10926,0.02541,0.0003,57341,10439388,125920,82.9
844770,10934,2021.02.22,2133,8,8.4477,0.10934,0.02133,8e-05,57341,10439388,125920,82.9
846284,10965,2021.02.23,1514,31,8.46284,0.10965,0.01514,0.00031,57341,10439388,125920,82.9
849630,11074,2021.02.24,3346,109,8.4963,0.11074,0.03346,0.00109,57341,10439388,125920,82.9
852981,11137,2021.02.25,3351,63,8.52981,0.11137,0.03351,0.00063,57341,10439388,125920,82.9
855905,11186,2021.02.26,2924,49,8.55905,0.11186,0.02924,0.00049,57341,10439388,125920,82.9
858548,11212,2021.02.27,2643,26,8.58548,0.11212,0.02643,0.00026,57341,10439388,125920,82.9
858548,11212,2021.02.28,0,0,8.58548,0.11212,0.0,0.0,57341,10439388,125920,82.9
862170,11254,2021.03.01,3622,42,8.6217,0.11254,0.03622,0.00042,57341,10439388,125920,82.9
863409,11288,2021.03.02,1239,34,8.63409,0.11288,0.01239,0.00034,57341,10439388,125920,82.9
865554,11363,2021.03.03,2145,75,8.65554,0.11363,0.02145,0.00075,57341,10439388,125920,82.9
870149,11446,2021.03.05,4595,83,8.70149,0.11446,0.04595,0.00083,57341,10439388,125920,82.9
872176,11502,2021.03.06,2027,56,8.72176,0.11502,0.02027,0.00056,57341,10439388,125920,82.9
872176,11502,2021.03.07,0,0,8.72176,0.11502,0.0,0.0,57341,10439388,125920,82.9
874906,11535,2021.03.08,2730,33,8.74906,0.11535,0.0273,0.00033,57341,10439388,125920,82.9
875903,11552,2021.03.09,997,17,8.75903,0.11552,0.00997,0.00017,57341,10439388,125920,82.9
877764,11595,2021.03.10,1861,43,8.77764,0.11595,0.01861,0.00043,57341,10439388,125920,82.9
881823,11663,2021.03.12,4059,68,8.81823,0.11663,0.04059,0.00068,57341,10439388,125920,82.9
882715,11691,2021.03.13,892,28,8.82715,0.11691,0.00892,0.00028,57341,10439388,125920,82.9
882715,11691,2021.03.14,0,0,8.82715,0.11691,0.0,0.0,57341,10439388,125920,82.9
886218,11709,2021.03.15,3503,18,8.86218,0.11709,0.03503,0.00018,57341,10439388,125920,82.9
887311,11722,2021.03.16,1093,13,8.87311,0.11722,0.01093,0.00013,57341,10439388,125920,82.9
889310,11757,2021.03.17,1999,35,8.8931,0.11757,0.01999,0.00035,57341,10439388,125920,82.9
891314,11783,2021.03.18,2004,26,8.91314,0.11783,0.02004,0.00026,57341,10439388,125920,82.9
893229,11805,2021.03.19,1915,22,8.93229,0.11805,0.01915,0.00022,57341,10439388,125920,82.9
895263,11820,2021.03.20,2034,15,8.95263,0.1182,0.02034,0.00015,57341,10439388,125920,82.9
895263,11820,2021.03.21,0,0,8.95263,0.1182,0.0,0.0,57341,10439388,125920,82.9
898102,11836,2021.03.22,2839,16,8.98102,0.11836,0.02839,0.00016,57341,10439388,125920,82.9
899164,11854,2021.03.23,1062,18,8.99164,0.11854,0.01062,0.00018,57341,10439388,125920,82.9
901262,11894,2021.03.24,2098,40,9.01262,0.11894,0.02098,0.0004,57341,10439388,125920,82.9
903374,11987,2021.03.25,2112,93,9.03374,0.11987,0.02112,0.00093,57341,10439388,125920,82.9
905528,12028,2021.03.26,2154,41,9.05528,0.12028,0.02154,0.00041,57341,10439388,125920,82.9
905528,12028,2021.03.27,0,0,9.05528,0.12028,0.0,0.0,57341,10439388,125920,82.9
905528,12028,2021.03.28,0,0,9.05528,0.12028,0.0,0.0,57341,10439388,125920,82.9
910833,12085,2021.03.29,5305,57,9.10833,0.12085,0.05305,0.00057,57341,10439388,125920,82.9
912203,12087,2021.03.30,1370,2,9.12203,0.12087,0.0137,2e-05,57341,10439388,125920,82.9
914132,12112,2021.03.31,1929,25,9.14132,0.12112,0.01929,0.00025,57341,10439388,125920,82.9
916159,12136,2021.04.01,2027,24,9.16159,0.12136,0.02027,0.00024,57341,10439388,125920,82.9
916159,12136,2021.04.02,0,0,9.16159,0.12136,0.0,0.0,57341,10439388,125920,82.9
916159,12136,2021.04.03,0,0,9.16159,0.12136,0.0,0.0,57341,10439388,125920,82.9
916159,12136,2021.04.04,0,0,9.16159,0.12136,0.0,0.0,57341,10439388,125920,82.9
922560,12173,2021.04.05,6401,37,9.2256,0.12173,0.06401,0.00037,57341,10439388,125920,82.9
923430,12189,2021.04.06,870,16,9.2343,0.12189,0.0087,0.00016,57341,10439388,125920,82.9
924810,12212,2021.04.07,1380,23,9.2481,0.12212,0.0138,0.00023,57341,10439388,125920,82.9
926897,12224,2021.04.08,2087,12,9.26897,0.12224,0.02087,0.00012,57341,10439388,125920,82.9
929406,12248,2021.04.09,2509,24,9.29406,0.12248,0.02509,0.00024,57341,10439388,125920,82.9
929406,12248,2021.04.10,0,0,9.29406,0.12248,0.0,0.0,57341,10439388,125920,82.9
929406,12248,2021.04.11,0,0,9.29406,0.12248,0.0,0.0,57341,10439388,125920,82.9
935061,12290,2021.04.12,5655,42,9.35061,0.1229,0.05655,0.00042,57341,10439388,125920,82.9
936425,12305,2021.04.13,1364,15,9.36425,0.12305,0.01364,0.00015,57341,10439388,125920,82.9
938784,12325,2021.04.14,2359,20,9.38784,0.12325,0.02359,0.0002,57341,10439388,125920,82.9
941218,12359,2021.04.15,2434,34,9.41218,0.12359,0.02434,0.00034,57341,10439388,125920,82.9
943693,12387,2021.04.16,2475,28,9.43693,0.12387,0.02475,0.00028,57341,10439388,125920,82.9
943693,12387,2021.04.17,0,0,9.43693,0.12387,0.0,0.0,57341,10439388,125920,82.9
943693,12387,2021.04.18,0,0,9.43693,0.12387,0.0,0.0,57341,10439388,125920,82.9
949366,12418,2021.04.19,5673,31,9.49366,0.12418,0.05673,0.00031,57341,10439388,125920,82.9
950566,12437,2021.04.20,1200,19,9.50566,0.12437,0.012,0.00019,57341,10439388,125920,82.9
952529,12480,2021.04.21,1963,43,9.52529,0.1248,0.01963,0.00043,57341,10439388,125920,82.9
954765,12505,2021.04.22,2236,25,9.54765,0.12505,0.02236,0.00025,57341,10439388,125920,82.9
956932,12523,2021.04.23,2167,18,9.56932,0.12523,0.02167,0.00018,57341,10439388,125920,82.9
956932,12523,2021.04.24,0,0,9.56932,0.12523,0.0,0.0,57341,10439388,125920,82.9
956932,12523,2021.04.25,0,0,9.56932,0.12523,0.0,0.0,57341,10439388,125920,82.9
962623,12560,2021.04.26,5691,37,9.62623,0.1256,0.05691,0.00037,57341,10439388,125920,82.9
963771,12583,2021.04.27,1148,23,9.63771,0.12583,0.01148,0.00023,57341,10439388,125920,82.9
965536,12619,2021.04.28,1765,36,9.65536,0.12619,0.01765,0.00036,57341,10439388,125920,82.9
967521,12631,2021.04.29,1985,12,9.67521,0.12631,0.01985,0.00012,57341,10439388,125920,82.9
969752,12651,2021.04.30,2231,20,9.69752,0.12651,0.02231,0.0002,57341,10439388,125920,82.9
969752,12651,2021.05.01,0,0,9.69752,0.12651,0.0,0.0,57341,10439388,125920,82.9
969752,12651,2021.05.02,0,0,9.69752,0.12651,0.0,0.0,57341,10439388,125920,82.9
974319,12691,2021.05.03,4567,40,9.74319,0.12691,0.04567,0.0004,57341,10439388,125920,82.9
975300,12700,2021.05.04,981,9,9.753,0.127,0.00981,9e-05,57341,10439388,125920,82.9
976768,12721,2021.05.05,1468,21,9.76768,0.12721,0.01468,0.00021,57341,10439388,125920,82.9
978566,12738,2021.05.06,1798,17,9.78566,0.12738,0.01798,0.00017,57341,10439388,125920,82.9
980498,12780,2021.05.07,1932,42,9.80498,0.1278,0.01932,0.00042,57341,10439388,125920,82.9
980498,12780,2021.05.08,0,0,9.80498,0.1278,0.0,0.0,57341,10439388,125920,82.9
984251,12790,2021.05.10,3753,10,9.84251,0.1279,0.03753,0.0001,57341,10439388,125920,82.9
984950,12801,2021.05.11,699,11,9.8495,0.12801,0.00699,0.00011,57341,10439388,125920,82.9
986443,12830,2021.05.12,1493,29,9.86443,0.1283,0.01493,0.00029,57341,10439388,125920,82.9
987837,12853,2021.05.13,1394,23,9.87837,0.12853,0.01394,0.00023,57341,10439388,125920,82.9
989338,12862,2021.05.14,1501,9,9.89338,0.12862,0.01501,9e-05,57341,10439388,125920,82.9
989338,12862,2021.05.15,0,0,9.89338,0.12862,0.0,0.0,57341,10439388,125920,82.9
989338,12862,2021.05.16,0,0,9.89338,0.12862,0.0,0.0,57341,10439388,125920,82.9
991956,12891,2021.05.17,2618,29,9.91956,0.12891,0.02618,0.00029,57341,10439388,125920,82.9
992578,12911,2021.05.18,622,20,9.92578,0.12911,0.00622,0.0002,57341,10439388,125920,82.9
993547,12938,2021.05.19,969,27,9.93547,0.12938,0.00969,0.00027,57341,10439388,125920,82.9
994734,12950,2021.05.20,1187,12,9.94734,0.1295,0.01187,0.00012,57341,10439388,125920,82.9
995754,12958,2021.05.21,1020,8,9.95754,0.12958,0.0102,8e-05,57341,10439388,125920,82.9
995754,12958,2021.05.22,0,0,9.95754,0.12958,0.0,0.0,57341,10439388,125920,82.9
995754,12958,2021.05.23,0,0,9.95754,0.12958,0.0,0.0,57341,10439388,125920,82.9
998176,12987,2021.05.24,2422,29,9.98176,0.12987,0.02422,0.00029,57341,10439388,125920,82.9
998701,13004,2021.05.25,525,17,9.98701,0.13004,0.00525,0.00017,57341,10439388,125920,82.9
999567,13031,2021.05.26,866,27,9.99567,0.13031,0.00866,0.00027,57341,10439388,125920,82.9
1000416,13055,2021.05.27,849,24,10.00416,0.13055,0.00849,0.00024,57341,10439388,125920,82.9
1001154,13078,2021.05.28,738,23,10.01154,0.13078,0.00738,0.00023,57341,10439388,125920,82.9
1001154,13078,2021.05.29,0,0,10.01154,0.13078,0.0,0.0,57341,10439388,125920,82.9
1001154,13078,2021.05.30,0,0,10.01154,0.13078,0.0,0.0,57341,10439388,125920,82.9
1001154,13078,2021.05.31,0,0,10.01154,0.13078,0.0,0.0,57341,10439388,125920,82.9
1003243,13101,2021.06.01,2089,23,10.03243,0.13101,0.02089,0.00023,57341,10439388,125920,82.9
1003508,13110,2021.06.02,265,9,10.03508,0.1311,0.00265,9e-05,57341,10439388,125920,82.9
1003989,13130,2021.06.03,481,20,10.03989,0.1313,0.00481,0.0002,57341,10439388,125920,82.9
1004669,13151,2021.06.04,680,21,10.04669,0.13151,0.0068,0.00021,57341,10439388,125920,82.9
1004669,13151,2021.06.05,0,0,10.04669,0.13151,0.0,0.0,57341,10439388,125920,82.9
1004669,13151,2021.06.06,0,0,10.04669,0.13151,0.0,0.0,57341,10439388,125920,82.9
1005966,13199,2021.06.07,1297,48,10.05966,0.13199,0.01297,0.00048,57341,10439388,125920,82.9
1006265,13212,2021.06.08,299,13,10.06265,0.13212,0.00299,0.00013,57341,10439388,125920,82.9
1006809,13230,2021.06.09,544,18,10.06809,0.1323,0.00544,0.00018,57341,10439388,125920,82.9
1007273,13246,2021.06.10,464,16,10.07273,0.13246,0.00464,0.00016,57341,10439388,125920,82.9
1007698,13265,2021.06.11,425,19,10.07698,0.13265,0.00425,0.00019,57341,10439388,125920,82.9
1007698,13265,2021.06.12,0,0,10.07698,0.13265,0.0,0.0,57341,10439388,125920,82.9
1007698,13265,2021.06.13,0,0,10.07698,0.13265,0.0,0.0,57341,10439388,125920,82.9
1008926,13292,2021.06.14,1228,27,10.08926,0.13292,0.01228,0.00027,57341,10439388,125920,82.9
1009198,13296,2021.06.15,272,4,10.09198,0.13296,0.00272,4e-05,57341,10439388,125920,82.9
1009531,13314,2021.06.16,333,18,10.09531,0.13314,0.00333,0.00018,57341,10439388,125920,82.9
1009893,13320,2021.06.17,362,6,10.09893,0.1332,0.00362,6e-05,57341,10439388,125920,82.9
1010113,13340,2021.06.18,220,20,10.10113,0.1334,0.0022,0.0002,57341,10439388,125920,82.9
1010113,13340,2021.06.19,0,0,10.10113,0.1334,0.0,0.0,57341,10439388,125920,82.9
1010113,13340,2021.06.20,0,0,10.10113,0.1334,0.0,0.0,57341,10439388,125920,82.9
1010889,13368,2021.06.21,776,28,10.10889,0.13368,0.00776,0.00028,57341,10439388,125920,82.9
1011100,13382,2021.06.22,211,14,10.111,0.13382,0.00211,0.00014,57341,10439388,125920,82.9
1011561,13393,2021.06.23,461,11,10.11561,0.13393,0.00461,0.00011,57341,10439388,125920,82.9
