Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
2781,96,2020.04.12,2781,96,0.02781,0.00096,0.02781,0.00096,45792,2961279,121531,24.36
2942,98,2020.04.13,161,2,0.02942,0.00098,0.00161,2e-05,45792,2961279,121531,24.36
3087,111,2020.04.14,145,13,0.03087,0.00111,0.00145,0.00013,45792,2961279,121531,24.36
3360,122,2020.04.15,273,11,0.0336,0.00122,0.00273,0.00011,45792,2961279,121531,24.36
3624,129,2020.04.16,264,7,0.03624,0.00129,0.00264,7e-05,45792,2961279,121531,24.36
3793,140,2020.04.17,169,11,0.03793,0.0014,0.00169,0.00011,45792,2961279,121531,24.36
3974,152,2020.04.18,181,12,0.03974,0.00152,0.00181,0.00012,45792,2961279,121531,24.36
4274,159,2020.04.19,300,7,0.04274,0.00159,0.003,7e-05,45792,2961279,121531,24.36
4512,169,2020.04.20,238,10,0.04512,0.00169,0.00238,0.0001,45792,2961279,121531,24.36
4716,183,2020.04.21,204,14,0.04716,0.00183,0.00204,0.00014,45792,2961279,121531,24.36
4894,193,2020.04.22,178,10,0.04894,0.00193,0.00178,0.0001,45792,2961279,121531,24.36
5153,201,2020.04.23,259,8,0.05153,0.00201,0.00259,8e-05,45792,2961279,121531,24.36
5434,209,2020.04.24,281,8,0.05434,0.00209,0.00281,8e-05,45792,2961279,121531,24.36
5718,221,2020.04.25,284,12,0.05718,0.00221,0.00284,0.00012,45792,2961279,121531,24.36
5911,227,2020.04.26,193,6,0.05911,0.00227,0.00193,6e-05,45792,2961279,121531,24.36
6094,229,2020.04.27,183,2,0.06094,0.00229,0.00183,2e-05,45792,2961279,121531,24.36
6342,239,2020.04.28,248,10,0.06342,0.00239,0.00248,0.0001,45792,2961279,121531,24.36
6569,250,2020.04.29,227,11,0.06569,0.0025,0.00227,0.00011,45792,2961279,121531,24.36
6815,261,2020.04.30,246,11,0.06815,0.00261,0.00246,0.00011,45792,2961279,121531,24.36
7212,281,2020.05.01,397,20,0.07212,0.00281,0.00397,0.0002,45792,2961279,121531,24.36
7441,291,2020.05.02,229,10,0.07441,0.00291,0.00229,0.0001,45792,2961279,121531,24.36
7550,303,2020.05.03,109,12,0.0755,0.00303,0.00109,0.00012,45792,2961279,121531,24.36
7877,310,2020.05.04,327,7,0.07877,0.0031,0.00327,7e-05,45792,2961279,121531,24.36
8207,342,2020.05.05,330,32,0.08207,0.00342,0.0033,0.00032,45792,2961279,121531,24.36
8424,374,2020.05.06,217,32,0.08424,0.00374,0.00217,0.00032,45792,2961279,121531,24.36
8686,396,2020.05.07,262,22,0.08686,0.00396,0.00262,0.00022,45792,2961279,121531,24.36
9090,409,2020.05.08,404,13,0.0909,0.00409,0.00404,0.00013,45792,2961279,121531,24.36
9378,421,2020.05.09,288,12,0.09378,0.00421,0.00288,0.00012,45792,2961279,121531,24.36
9501,430,2020.05.10,123,9,0.09501,0.0043,0.00123,9e-05,45792,2961279,121531,24.36
9674,435,2020.05.11,173,5,0.09674,0.00435,0.00173,5e-05,45792,2961279,121531,24.36
9908,457,2020.05.12,234,22,0.09908,0.00457,0.00234,0.00022,45792,2961279,121531,24.36
10090,465,2020.05.13,182,8,0.1009,0.00465,0.00182,8e-05,45792,2961279,121531,24.36
10483,480,2020.05.14,393,15,0.10483,0.0048,0.00393,0.00015,45792,2961279,121531,24.36
10801,493,2020.05.15,318,13,0.10801,0.00493,0.00318,0.00013,45792,2961279,121531,24.36
11123,510,2020.05.16,322,17,0.11123,0.0051,0.00322,0.00017,45792,2961279,121531,24.36
11296,521,2020.05.17,173,11,0.11296,0.00521,0.00173,0.00011,45792,2961279,121531,24.36
11432,527,2020.05.18,136,6,0.11432,0.00527,0.00136,6e-05,45792,2961279,121531,24.36
11704,554,2020.05.19,272,27,0.11704,0.00554,0.00272,0.00027,45792,2961279,121531,24.36
11967,570,2020.05.20,263,16,0.11967,0.0057,0.00263,0.00016,45792,2961279,121531,24.36
12222,580,2020.05.21,255,10,0.12222,0.0058,0.00255,0.0001,45792,2961279,121531,24.36
12625,595,2020.05.22,403,15,0.12625,0.00595,0.00403,0.00015,45792,2961279,121531,24.36
13005,616,2020.05.23,380,21,0.13005,0.00616,0.0038,0.00021,45792,2961279,121531,24.36
13260,625,2020.05.24,255,9,0.1326,0.00625,0.00255,9e-05,45792,2961279,121531,24.36
13458,635,2020.05.25,198,10,0.13458,0.00635,0.00198,0.0001,45792,2961279,121531,24.36
13731,652,2020.05.26,273,17,0.13731,0.00652,0.00273,0.00017,45792,2961279,121531,24.36
14044,670,2020.05.27,313,18,0.14044,0.0067,0.00313,0.00018,45792,2961279,121531,24.36
14372,693,2020.05.28,328,23,0.14372,0.00693,0.00328,0.00023,45792,2961279,121531,24.36
14793,710,2020.05.29,421,17,0.14793,0.0071,0.00421,0.00017,45792,2961279,121531,24.36
15229,723,2020.05.30,436,13,0.15229,0.00723,0.00436,0.00013,45792,2961279,121531,24.36
15523,734,2020.05.31,294,11,0.15523,0.00734,0.00294,0.00011,45792,2961279,121531,24.36
15752,739,2020.06.01,229,5,0.15752,0.00739,0.00229,5e-05,45792,2961279,121531,24.36
16041,767,2020.06.02,289,28,0.16041,0.00767,0.00289,0.00028,45792,2961279,121531,24.36
16322,782,2020.06.03,281,15,0.16322,0.00782,0.00281,0.00015,45792,2961279,121531,24.36
16560,794,2020.06.04,238,12,0.1656,0.00794,0.00238,0.00012,45792,2961279,121531,24.36
16769,803,2020.06.05,209,9,0.16769,0.00803,0.00209,9e-05,45792,2961279,121531,24.36
17039,811,2020.06.06,270,8,0.17039,0.00811,0.0027,8e-05,45792,2961279,121531,24.36
17270,817,2020.06.07,231,6,0.1727,0.00817,0.00231,6e-05,45792,2961279,121531,24.36
17768,837,2020.06.08,498,20,0.17768,0.00837,0.00498,0.0002,45792,2961279,121531,24.36
18123,847,2020.06.09,355,10,0.18123,0.00847,0.00355,0.0001,45792,2961279,121531,24.36
18483,868,2020.06.10,360,21,0.18483,0.00868,0.0036,0.00021,45792,2961279,121531,24.36
18483,868,2020.06.11,0,0,0.18483,0.00868,0.0,0.0,45792,2961279,121531,24.36
19091,881,2020.06.12,608,13,0.19091,0.00881,0.00608,0.00013,45792,2961279,121531,24.36
19348,889,2020.06.13,257,8,0.19348,0.00889,0.00257,8e-05,45792,2961279,121531,24.36
19516,891,2020.06.14,168,2,0.19516,0.00891,0.00168,2e-05,45792,2961279,121531,24.36
19799,895,2020.06.15,283,4,0.19799,0.00895,0.00283,4e-05,45792,2961279,121531,24.36
20152,915,2020.06.16,353,20,0.20152,0.00915,0.00353,0.0002,45792,2961279,121531,24.36
20641,938,2020.06.17,489,23,0.20641,0.00938,0.00489,0.00023,45792,2961279,121531,24.36
20641,938,2020.06.18,0,0,0.20641,0.00938,0.0,0.0,45792,2961279,121531,24.36
20641,938,2020.06.19,0,0,0.20641,0.00938,0.0,0.0,45792,2961279,121531,24.36
20641,938,2020.06.20,0,0,0.20641,0.00938,0.0,0.0,45792,2961279,121531,24.36
20641,938,2020.06.21,0,0,0.20641,0.00938,0.0,0.0,45792,2961279,121531,24.36
22329,978,2020.06.22,1688,40,0.22329,0.00978,0.01688,0.0004,45792,2961279,121531,24.36
22898,989,2020.06.23,569,11,0.22898,0.00989,0.00569,0.00011,45792,2961279,121531,24.36
23424,1011,2020.06.24,526,22,0.23424,0.01011,0.00526,0.00022,45792,2961279,121531,24.36
24516,1016,2020.06.25,1092,5,0.24516,0.01016,0.01092,5e-05,45792,2961279,121531,24.36
25066,1022,2020.06.26,550,6,0.25066,0.01022,0.0055,6e-05,45792,2961279,121531,24.36
25531,1035,2020.06.27,465,13,0.25531,0.01035,0.00465,0.00013,45792,2961279,121531,24.36
25892,1039,2020.06.28,361,4,0.25892,0.01039,0.00361,4e-05,45792,2961279,121531,24.36
26567,1059,2020.06.29,675,20,0.26567,0.01059,0.00675,0.0002,45792,2961279,121531,24.36
27247,1073,2020.06.30,680,14,0.27247,0.01073,0.0068,0.00014,45792,2961279,121531,24.36
27900,1082,2020.07.01,653,9,0.279,0.01082,0.00653,9e-05,45792,2961279,121531,24.36
28770,1092,2020.07.02,870,10,0.2877,0.01092,0.0087,0.0001,45792,2961279,121531,24.36
29684,1103,2020.07.03,914,11,0.29684,0.01103,0.00914,0.00011,45792,2961279,121531,24.36
30674,1107,2020.07.04,990,4,0.30674,0.01107,0.0099,4e-05,45792,2961279,121531,24.36
30900,1111,2020.07.05,226,4,0.309,0.01111,0.00226,4e-05,45792,2961279,121531,24.36
31257,1114,2020.07.06,357,3,0.31257,0.01114,0.00357,3e-05,45792,2961279,121531,24.36
32214,1158,2020.07.07,957,44,0.32214,0.01158,0.00957,0.00044,45792,2961279,121531,24.36
32888,1188,2020.07.08,674,30,0.32888,0.01188,0.00674,0.0003,45792,2961279,121531,24.36
33591,1204,2020.07.09,703,16,0.33591,0.01204,0.00703,0.00016,45792,2961279,121531,24.36
34622,1215,2020.07.10,1031,11,0.34622,0.01215,0.01031,0.00011,45792,2961279,121531,24.36
35419,1230,2020.07.11,797,15,0.35419,0.0123,0.00797,0.00015,45792,2961279,121531,24.36
36287,1249,2020.07.12,868,19,0.36287,0.01249,0.00868,0.00019,45792,2961279,121531,24.36
36680,1250,2020.07.13,393,1,0.3668,0.0125,0.00393,1e-05,45792,2961279,121531,24.36
37542,1272,2020.07.14,862,22,0.37542,0.01272,0.00862,0.00022,45792,2961279,121531,24.36
38567,1290,2020.07.15,1025,18,0.38567,0.0129,0.01025,0.00018,45792,2961279,121531,24.36
39797,1308,2020.07.16,1230,18,0.39797,0.01308,0.0123,0.00018,45792,2961279,121531,24.36
40829,1332,2020.07.17,1032,24,0.40829,0.01332,0.01032,0.00024,45792,2961279,121531,24.36
41846,1346,2020.07.18,1017,14,0.41846,0.01346,0.01017,0.00014,45792,2961279,121531,24.36
42638,1355,2020.07.19,792,9,0.42638,0.01355,0.00792,9e-05,45792,2961279,121531,24.36
43889,1358,2020.07.20,1251,3,0.43889,0.01358,0.01251,3e-05,45792,2961279,121531,24.36
45524,1389,2020.07.21,1635,31,0.45524,0.01389,0.01635,0.00031,45792,2961279,121531,24.36
47071,1423,2020.07.22,1547,34,0.47071,0.01423,0.01547,0.00034,45792,2961279,121531,24.36
48053,1436,2020.07.23,982,13,0.48053,0.01436,0.00982,0.00013,45792,2961279,121531,24.36
49585,1463,2020.07.24,1532,27,0.49585,0.01463,0.01532,0.00027,45792,2961279,121531,24.36
50981,1478,2020.07.25,1396,15,0.50981,0.01478,0.01396,0.00015,45792,2961279,121531,24.36
52154,1493,2020.07.26,1173,15,0.52154,0.01493,0.01173,0.00015,45792,2961279,121531,24.36
52781,1498,2020.07.27,627,5,0.52781,0.01498,0.00627,5e-05,45792,2961279,121531,24.36
54085,1540,2020.07.28,1304,42,0.54085,0.0154,0.01304,0.00042,45792,2961279,121531,24.36
55804,1563,2020.07.29,1719,23,0.55804,0.01563,0.01719,0.00023,45792,2961279,121531,24.36
57579,1611,2020.07.30,1775,48,0.57579,0.01611,0.01775,0.00048,45792,2961279,121531,24.36
58747,1663,2020.07.31,1168,52,0.58747,0.01663,0.01168,0.00052,45792,2961279,121531,24.36
59881,1693,2020.08.01,1134,30,0.59881,0.01693,0.01134,0.0003,45792,2961279,121531,24.36
60553,1703,2020.08.02,672,10,0.60553,0.01703,0.00672,0.0001,45792,2961279,121531,24.36
61125,1711,2020.08.03,572,8,0.61125,0.01711,0.00572,8e-05,45792,2961279,121531,24.36
62199,1753,2020.08.04,1074,42,0.62199,0.01753,0.01074,0.00042,45792,2961279,121531,24.36
63444,1804,2020.08.05,1245,51,0.63444,0.01804,0.01245,0.00051,45792,2961279,121531,24.36
64400,1825,2020.08.06,956,21,0.644,0.01825,0.00956,0.00021,45792,2961279,121531,24.36
65436,1848,2020.08.07,1036,23,0.65436,0.01848,0.01036,0.00023,45792,2961279,121531,24.36
66646,1874,2020.08.08,1210,26,0.66646,0.01874,0.0121,0.00026,45792,2961279,121531,24.36
67173,1896,2020.08.09,527,22,0.67173,0.01896,0.00527,0.00022,45792,2961279,121531,24.36
67649,1912,2020.08.10,476,16,0.67649,0.01912,0.00476,0.00016,45792,2961279,121531,24.36
68293,1944,2020.08.11,644,32,0.68293,0.01944,0.00644,0.00032,45792,2961279,121531,24.36
69374,1989,2020.08.12,1081,45,0.69374,0.01989,0.01081,0.00045,45792,2961279,121531,24.36
69986,2011,2020.08.13,612,22,0.69986,0.02011,0.00612,0.00022,45792,2961279,121531,24.36
70930,2043,2020.08.14,944,32,0.7093,0.02043,0.00944,0.00032,45792,2961279,121531,24.36
71755,2080,2020.08.15,825,37,0.71755,0.0208,0.00825,0.00037,45792,2961279,121531,24.36
72136,2084,2020.08.16,381,4,0.72136,0.02084,0.00381,4e-05,45792,2961279,121531,24.36
72412,2095,2020.08.17,276,11,0.72412,0.02095,0.00276,0.00011,45792,2961279,121531,24.36
73207,2127,2020.08.18,795,32,0.73207,0.02127,0.00795,0.00032,45792,2961279,121531,24.36
74555,2163,2020.08.19,1348,36,0.74555,0.02163,0.01348,0.00036,45792,2961279,121531,24.36
75449,2190,2020.08.20,894,27,0.75449,0.0219,0.00894,0.00027,45792,2961279,121531,24.36
76323,2214,2020.08.21,874,24,0.76323,0.02214,0.00874,0.00024,45792,2961279,121531,24.36
77268,2237,2020.08.22,945,23,0.77268,0.02237,0.00945,0.00023,45792,2961279,121531,24.36
77894,2240,2020.08.23,626,3,0.77894,0.0224,0.00626,3e-05,45792,2961279,121531,24.36
78405,2248,2020.08.24,511,8,0.78405,0.02248,0.00511,8e-05,45792,2961279,121531,24.36
79206,2315,2020.08.25,801,67,0.79206,0.02315,0.00801,0.00067,45792,2961279,121531,24.36
80110,2373,2020.08.26,904,58,0.8011,0.02373,0.00904,0.00058,45792,2961279,121531,24.36
80695,2399,2020.08.27,585,26,0.80695,0.02399,0.00585,0.00026,45792,2961279,121531,24.36
81294,2413,2020.08.28,599,14,0.81294,0.02413,0.00599,0.00014,45792,2961279,121531,24.36
82029,2427,2020.08.29,735,14,0.82029,0.02427,0.00735,0.00014,45792,2961279,121531,24.36
82676,2441,2020.08.30,647,14,0.82676,0.02441,0.00647,0.00014,45792,2961279,121531,24.36
82950,2473,2020.08.31,274,32,0.8295,0.02473,0.00274,0.00032,45792,2961279,121531,24.36
83584,2493,2020.09.01,634,20,0.83584,0.02493,0.00634,0.0002,45792,2961279,121531,24.36
84365,2526,2020.09.02,781,33,0.84365,0.02526,0.00781,0.00033,45792,2961279,121531,24.36
85116,2536,2020.09.03,751,10,0.85116,0.02536,0.00751,0.0001,45792,2961279,121531,24.36
85939,2558,2020.09.04,823,22,0.85939,0.02558,0.00823,0.00022,45792,2961279,121531,24.36
86478,2569,2020.09.05,539,11,0.86478,0.02569,0.00539,0.00011,45792,2961279,121531,24.36
86888,2584,2020.09.06,410,15,0.86888,0.02584,0.0041,0.00015,45792,2961279,121531,24.36
87130,2585,2020.09.07,242,1,0.8713,0.02585,0.00242,1e-05,45792,2961279,121531,24.36
87379,2585,2020.09.08,249,0,0.87379,0.02585,0.00249,0.0,45792,2961279,121531,24.36
87805,2623,2020.09.09,426,38,0.87805,0.02623,0.00426,0.00038,45792,2961279,121531,24.36
88322,2656,2020.09.10,517,33,0.88322,0.02656,0.00517,0.00033,45792,2961279,121531,24.36
89175,2670,2020.09.11,853,14,0.89175,0.0267,0.00853,0.00014,45792,2961279,121531,24.36
89620,2685,2020.09.12,445,15,0.8962,0.02685,0.00445,0.00015,45792,2961279,121531,24.36
89874,2697,2020.09.13,254,12,0.89874,0.02697,0.00254,0.00012,45792,2961279,121531,24.36
90018,2706,2020.09.14,144,9,0.90018,0.02706,0.00144,9e-05,45792,2961279,121531,24.36
90523,2734,2020.09.15,505,28,0.90523,0.02734,0.00505,0.00028,45792,2961279,121531,24.36
91234,2756,2020.09.16,711,22,0.91234,0.02756,0.00711,0.00022,45792,2961279,121531,24.36
91935,2780,2020.09.17,701,24,0.91935,0.0278,0.00701,0.00024,45792,2961279,121531,24.36
92432,2792,2020.09.18,497,12,0.92432,0.02792,0.00497,0.00012,45792,2961279,121531,24.36
93087,2809,2020.09.19,655,17,0.93087,0.02809,0.00655,0.00017,45792,2961279,121531,24.36
93364,2810,2020.09.20,277,1,0.93364,0.0281,0.00277,1e-05,45792,2961279,121531,24.36
93556,2810,2020.09.21,192,0,0.93556,0.0281,0.00192,0.0,45792,2961279,121531,24.36
94021,2846,2020.09.22,465,36,0.94021,0.02846,0.00465,0.00036,45792,2961279,121531,24.36
94573,2870,2020.09.23,552,24,0.94573,0.0287,0.00552,0.00024,45792,2961279,121531,24.36
95310,2874,2020.09.24,737,4,0.9531,0.02874,0.00737,4e-05,45792,2961279,121531,24.36
96032,2894,2020.09.25,722,20,0.96032,0.02894,0.00722,0.0002,45792,2961279,121531,24.36
96677,2911,2020.09.26,645,17,0.96677,0.02911,0.00645,0.00017,45792,2961279,121531,24.36
96859,2919,2020.09.27,182,8,0.96859,0.02919,0.00182,8e-05,45792,2961279,121531,24.36
97049,2921,2020.09.28,190,2,0.97049,0.02921,0.0019,2e-05,45792,2961279,121531,24.36
97638,2957,2020.09.29,589,36,0.97638,0.02957,0.00589,0.00036,45792,2961279,121531,24.36
98190,2969,2020.09.30,552,12,0.9819,0.02969,0.00552,0.00012,45792,2961279,121531,24.36
98886,2979,2020.10.01,696,10,0.98886,0.02979,0.00696,0.0001,45792,2961279,121531,24.36
99558,2999,2020.10.02,672,20,0.99558,0.02999,0.00672,0.0002,45792,2961279,121531,24.36
100167,3011,2020.10.03,609,12,1.00167,0.03011,0.00609,0.00012,45792,2961279,121531,24.36
100488,3013,2020.10.04,321,2,1.00488,0.03013,0.00321,2e-05,45792,2961279,121531,24.36
100703,3013,2020.10.05,215,0,1.00703,0.03013,0.00215,0.0,45792,2961279,121531,24.36
101678,3027,2020.10.06,975,14,1.01678,0.03027,0.00975,0.00014,45792,2961279,121531,24.36
102241,3051,2020.10.07,563,24,1.02241,0.03051,0.00563,0.00024,45792,2961279,121531,24.36
102819,3074,2020.10.08,578,23,1.02819,0.03074,0.00578,0.00023,45792,2961279,121531,24.36
103681,3080,2020.10.09,862,6,1.03681,0.0308,0.00862,6e-05,45792,2961279,121531,24.36
104638,3096,2020.10.10,957,16,1.04638,0.03096,0.00957,0.00016,45792,2961279,121531,24.36
104932,3101,2020.10.11,294,5,1.04932,0.03101,0.00294,5e-05,45792,2961279,121531,24.36
105228,3101,2020.10.12,296,0,1.05228,0.03101,0.00296,0.0,45792,2961279,121531,24.36
105941,3115,2020.10.13,713,14,1.05941,0.03115,0.00713,0.00014,45792,2961279,121531,24.36
106817,3140,2020.10.14,876,25,1.06817,0.0314,0.00876,0.00025,45792,2961279,121531,24.36
108139,3152,2020.10.15,1322,12,1.08139,0.03152,0.01322,0.00012,45792,2961279,121531,24.36
109255,3160,2020.10.16,1116,8,1.09255,0.0316,0.01116,8e-05,45792,2961279,121531,24.36
110006,3171,2020.10.17,751,11,1.10006,0.03171,0.00751,0.00011,45792,2961279,121531,24.36
110006,3171,2020.10.18,0,0,1.10006,0.03171,0.0,0.0,45792,2961279,121531,24.36
110592,3171,2020.10.19,586,0,1.10592,0.03171,0.00586,0.0,45792,2961279,121531,24.36
111322,3202,2020.10.20,730,31,1.11322,0.03202,0.0073,0.00031,45792,2961279,121531,24.36
112123,3223,2020.10.21,801,21,1.12123,0.03223,0.00801,0.00021,45792,2961279,121531,24.36
113081,3231,2020.10.22,958,8,1.13081,0.03231,0.00958,8e-05,45792,2961279,121531,24.36
113876,3238,2020.10.23,795,7,1.13876,0.03238,0.00795,7e-05,45792,2961279,121531,24.36
115088,3255,2020.10.24,1212,17,1.15088,0.03255,0.01212,0.00017,45792,2961279,121531,24.36
115088,3255,2020.10.25,0,0,1.15088,0.03255,0.0,0.0,45792,2961279,121531,24.36
115763,3263,2020.10.26,675,8,1.15763,0.03263,0.00675,8e-05,45792,2961279,121531,24.36
116617,3283,2020.10.27,854,20,1.16617,0.03283,0.00854,0.0002,45792,2961279,121531,24.36
117617,3302,2020.10.28,1000,19,1.17617,0.03302,0.01,0.00019,45792,2961279,121531,24.36
118587,3310,2020.10.29,970,8,1.18587,0.0331,0.0097,8e-05,45792,2961279,121531,24.36
119336,3328,2020.10.30,749,18,1.19336,0.03328,0.00749,0.00018,45792,2961279,121531,24.36
120160,3334,2020.10.31,824,6,1.2016,0.03334,0.00824,6e-05,45792,2961279,121531,24.36
120500,3348,2020.11.01,340,14,1.205,0.03348,0.0034,0.00014,45792,2961279,121531,24.36
120865,3348,2020.11.02,365,0,1.20865,0.03348,0.00365,0.0,45792,2961279,121531,24.36
121509,3384,2020.11.03,644,36,1.21509,0.03384,0.00644,0.00036,45792,2961279,121531,24.36
122275,3397,2020.11.04,766,13,1.22275,0.03397,0.00766,0.00013,45792,2961279,121531,24.36
123887,3405,2020.11.05,1612,8,1.23887,0.03405,0.01612,8e-05,45792,2961279,121531,24.36
124854,3419,2020.11.06,967,14,1.24854,0.03419,0.00967,0.00014,45792,2961279,121531,24.36
125885,3433,2020.11.07,1031,14,1.25885,0.03433,0.01031,0.00014,45792,2961279,121531,24.36
126689,3443,2020.11.08,804,10,1.26689,0.03443,0.00804,0.0001,45792,2961279,121531,24.36
127205,3443,2020.11.09,516,0,1.27205,0.03443,0.00516,0.0,45792,2961279,121531,24.36
128138,3480,2020.11.10,933,37,1.28138,0.0348,0.00933,0.00037,45792,2961279,121531,24.36
129394,3497,2020.11.11,1256,17,1.29394,0.03497,0.01256,0.00017,45792,2961279,121531,24.36
130665,3514,2020.11.12,1271,17,1.30665,0.03514,0.01271,0.00017,45792,2961279,121531,24.36
131970,3519,2020.11.13,1305,5,1.3197,0.03519,0.01305,5e-05,45792,2961279,121531,24.36
133340,3540,2020.11.14,1370,21,1.3334,0.0354,0.0137,0.00021,45792,2961279,121531,24.36
134309,3543,2020.11.15,969,3,1.34309,0.03543,0.00969,3e-05,45792,2961279,121531,24.36
134898,3545,2020.11.16,589,2,1.34898,0.03545,0.00589,2e-05,45792,2961279,121531,24.36
135803,3581,2020.11.17,905,36,1.35803,0.03581,0.00905,0.00036,45792,2961279,121531,24.36
137396,3601,2020.11.18,1593,20,1.37396,0.03601,0.01593,0.0002,45792,2961279,121531,24.36
138791,3619,2020.11.19,1395,18,1.38791,0.03619,0.01395,0.00018,45792,2961279,121531,24.36
140429,3642,2020.11.20,1638,23,1.40429,0.03642,0.01638,0.00023,45792,2961279,121531,24.36
142401,3657,2020.11.21,1972,15,1.42401,0.03657,0.01972,0.00015,45792,2961279,121531,24.36
143180,3676,2020.11.22,779,19,1.4318,0.03676,0.00779,0.00019,45792,2961279,121531,24.36
143879,3676,2020.11.23,699,0,1.43879,0.03676,0.00699,0.0,45792,2961279,121531,24.36
144544,3729,2020.11.24,665,53,1.44544,0.03729,0.00665,0.00053,45792,2961279,121531,24.36
145636,3745,2020.11.25,1092,16,1.45636,0.03745,0.01092,0.00016,45792,2961279,121531,24.36
147382,3763,2020.11.26,1746,18,1.47382,0.03763,0.01746,0.00018,45792,2961279,121531,24.36
148387,3769,2020.11.27,1005,6,1.48387,0.03769,0.01005,6e-05,45792,2961279,121531,24.36
149940,3779,2020.11.28,1553,10,1.4994,0.03779,0.01553,0.0001,45792,2961279,121531,24.36
151785,3806,2020.11.29,1845,27,1.51785,0.03806,0.01845,0.00027,45792,2961279,121531,24.36
153270,3807,2020.11.30,1485,1,1.5327,0.03807,0.01485,1e-05,45792,2961279,121531,24.36
154411,3836,2020.12.01,1141,29,1.54411,0.03836,0.01141,0.00029,45792,2961279,121531,24.36
156868,3851,2020.12.02,2457,15,1.56868,0.03851,0.02457,0.00015,45792,2961279,121531,24.36
159036,3879,2020.12.03,2168,28,1.59036,0.03879,0.02168,0.00028,45792,2961279,121531,24.36
161516,3916,2020.12.04,2480,37,1.61516,0.03916,0.0248,0.00037,45792,2961279,121531,24.36
163458,3949,2020.12.05,1942,33,1.63458,0.03949,0.01942,0.00033,45792,2961279,121531,24.36
164931,3961,2020.12.06,1473,12,1.64931,0.03961,0.01473,0.00012,45792,2961279,121531,24.36
166194,3961,2020.12.07,1263,0,1.66194,0.03961,0.01263,0.0,45792,2961279,121531,24.36
167926,4017,2020.12.08,1732,56,1.67926,0.04017,0.01732,0.00056,45792,2961279,121531,24.36
170672,4041,2020.12.09,2746,24,1.70672,0.04041,0.02746,0.00024,45792,2961279,121531,24.36
172955,4083,2020.12.10,2283,42,1.72955,0.04083,0.02283,0.00042,45792,2961279,121531,24.36
175282,4124,2020.12.11,2327,41,1.75282,0.04124,0.02327,0.00041,45792,2961279,121531,24.36
259117,5668,2021.01.21,83835,1544,2.59117,0.05668,0.83835,0.01544,45792,2961279,121531,24.36
261167,5713,2021.01.22,2050,45,2.61167,0.05713,0.0205,0.00045,45792,2961279,121531,24.36
263023,5752,2021.01.23,1856,39,2.63023,0.05752,0.01856,0.00039,45792,2961279,121531,24.36
264219,5772,2021.01.24,1196,20,2.64219,0.05772,0.01196,0.0002,45792,2961279,121531,24.36
265146,5777,2021.01.25,927,5,2.65146,0.05777,0.00927,5e-05,45792,2961279,121531,24.36
266598,5852,2021.01.26,1452,75,2.66598,0.05852,0.01452,0.00075,45792,2961279,121531,24.36
268672,5917,2021.01.27,2074,65,2.68672,0.05917,0.02074,0.00065,45792,2961279,121531,24.36
270476,5945,2021.01.28,1804,28,2.70476,0.05945,0.01804,0.00028,45792,2961279,121531,24.36
272662,5983,2021.01.29,2186,38,2.72662,0.05983,0.02186,0.00038,45792,2961279,121531,24.36
274190,6018,2021.01.30,1528,35,2.7419,0.06018,0.01528,0.00035,45792,2961279,121531,24.36
275001,6045,2021.01.31,811,27,2.75001,0.06045,0.00811,0.00027,45792,2961279,121531,24.36
275706,6056,2021.02.01,705,11,2.75706,0.06056,0.00705,0.00011,45792,2961279,121531,24.36
276531,6132,2021.02.02,825,76,2.76531,0.06132,0.00825,0.00076,45792,2961279,121531,24.36
277322,6158,2021.02.03,791,26,2.77322,0.06158,0.00791,0.00026,45792,2961279,121531,24.36
278532,6182,2021.02.04,1210,24,2.78532,0.06182,0.0121,0.00024,45792,2961279,121531,24.36
279742,6222,2021.02.05,1210,40,2.79742,0.06222,0.0121,0.0004,45792,2961279,121531,24.36
280778,6266,2021.02.06,1036,44,2.80778,0.06266,0.01036,0.00044,45792,2961279,121531,24.36
281678,6269,2021.02.07,900,3,2.81678,0.06269,0.009,3e-05,45792,2961279,121531,24.36
282313,6270,2021.02.08,635,1,2.82313,0.0627,0.00635,1e-05,45792,2961279,121531,24.36
282969,6342,2021.02.09,656,72,2.82969,0.06342,0.00656,0.00072,45792,2961279,121531,24.36
283753,6367,2021.02.10,784,25,2.83753,0.06367,0.00784,0.00025,45792,2961279,121531,24.36
284664,6390,2021.02.11,911,23,2.84664,0.0639,0.00911,0.00023,45792,2961279,121531,24.36
285648,6429,2021.02.12,984,39,2.85648,0.06429,0.00984,0.00039,45792,2961279,121531,24.36
286343,6461,2021.02.13,695,32,2.86343,0.06461,0.00695,0.00032,45792,2961279,121531,24.36
287436,6462,2021.02.14,1093,1,2.87436,0.06462,0.01093,1e-05,45792,2961279,121531,24.36
287980,6464,2021.02.15,544,2,2.8798,0.06464,0.00544,2e-05,45792,2961279,121531,24.36
288714,6501,2021.02.16,734,37,2.88714,0.06501,0.00734,0.00037,45792,2961279,121531,24.36
289398,6524,2021.02.17,684,23,2.89398,0.06524,0.00684,0.00023,45792,2961279,121531,24.36
