Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
2078225,21923,2022.10.26,0,0,20.78225,0.21923,0.0,0.0,85843,7029917,20202,347.98
2086638,22023,2022.10.27,8413,100,20.86638,0.22023,0.08413,0.001,85843,7029917,20202,347.98
2086638,22023,2022.10.28,0,0,20.86638,0.22023,0.0,0.0,85843,7029917,20202,347.98
2086638,22023,2022.10.29,0,0,20.86638,0.22023,0.0,0.0,85843,7029917,20202,347.98
2086638,22023,2022.10.30,0,0,20.86638,0.22023,0.0,0.0,85843,7029917,20202,347.98
2086638,22023,2022.10.31,0,0,20.86638,0.22023,0.0,0.0,85843,7029917,20202,347.98
2086638,22023,2022.11.01,0,0,20.86638,0.22023,0.0,0.0,85843,7029917,20202,347.98
2086638,22023,2022.11.02,0,0,20.86638,0.22023,0.0,0.0,85843,7029917,20202,347.98
2092838,22106,2022.11.03,6200,83,20.92838,0.22106,0.062,0.00083,85843,7029917,20202,347.98
2092838,22106,2022.11.04,0,0,20.92838,0.22106,0.0,0.0,85843,7029917,20202,347.98
2092838,22106,2022.11.05,0,0,20.92838,0.22106,0.0,0.0,85843,7029917,20202,347.98
2092838,22106,2022.11.06,0,0,20.92838,0.22106,0.0,0.0,85843,7029917,20202,347.98
2092838,22106,2022.11.07,0,0,20.92838,0.22106,0.0,0.0,85843,7029917,20202,347.98
2092838,22106,2022.11.08,0,0,20.92838,0.22106,0.0,0.0,85843,7029917,20202,347.98
2092838,22106,2022.11.09,0,0,20.92838,0.22106,0.0,0.0,85843,7029917,20202,347.98
2099238,22209,2022.11.10,6400,103,20.99238,0.22209,0.064,0.00103,85843,7029917,20202,347.98
2099238,22209,2022.11.11,0,0,20.99238,0.22209,0.0,0.0,85843,7029917,20202,347.98
2099238,22209,2022.11.12,0,0,20.99238,0.22209,0.0,0.0,85843,7029917,20202,347.98
2099238,22209,2022.11.13,0,0,20.99238,0.22209,0.0,0.0,85843,7029917,20202,347.98
2099238,22209,2022.11.14,0,0,20.99238,0.22209,0.0,0.0,85843,7029917,20202,347.98
2099238,22209,2022.11.15,0,0,20.99238,0.22209,0.0,0.0,85843,7029917,20202,347.98
2099238,22209,2022.11.16,0,0,20.99238,0.22209,0.0,0.0,85843,7029917,20202,347.98
2104453,22303,2022.11.17,5215,94,21.04453,0.22303,0.05215,0.00094,85843,7029917,20202,347.98
2104453,22303,2022.11.18,0,0,21.04453,0.22303,0.0,0.0,85843,7029917,20202,347.98
2104453,22303,2022.11.19,0,0,21.04453,0.22303,0.0,0.0,85843,7029917,20202,347.98
2104453,22303,2022.11.20,0,0,21.04453,0.22303,0.0,0.0,85843,7029917,20202,347.98
2104453,22303,2022.11.21,0,0,21.04453,0.22303,0.0,0.0,85843,7029917,20202,347.98
2104453,22303,2022.11.22,0,0,21.04453,0.22303,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.23,5266,94,21.09719,0.22397,0.05266,0.00094,85843,7029917,20202,347.98
2109719,22397,2022.11.24,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.25,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.26,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.27,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.28,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.29,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2109719,22397,2022.11.30,0,0,21.09719,0.22397,0.0,0.0,85843,7029917,20202,347.98
2115549,22488,2022.12.01,5830,91,21.15549,0.22488,0.0583,0.00091,85843,7029917,20202,347.98
2115549,22488,2022.12.02,0,0,21.15549,0.22488,0.0,0.0,85843,7029917,20202,347.98
2115549,22488,2022.12.03,0,0,21.15549,0.22488,0.0,0.0,85843,7029917,20202,347.98
2115549,22488,2022.12.04,0,0,21.15549,0.22488,0.0,0.0,85843,7029917,20202,347.98
2115549,22488,2022.12.05,0,0,21.15549,0.22488,0.0,0.0,85843,7029917,20202,347.98
2115549,22488,2022.12.06,0,0,21.15549,0.22488,0.0,0.0,85843,7029917,20202,347.98
2115549,22488,2022.12.07,0,0,21.15549,0.22488,0.0,0.0,85843,7029917,20202,347.98
2124243,22574,2022.12.08,8694,86,21.24243,0.22574,0.08694,0.00086,85843,7029917,20202,347.98
2124243,22574,2022.12.09,0,0,21.24243,0.22574,0.0,0.0,85843,7029917,20202,347.98
2124243,22574,2022.12.10,0,0,21.24243,0.22574,0.0,0.0,85843,7029917,20202,347.98
2186426,23405,2023.01.20,62183,831,21.86426,0.23405,0.62183,0.00831,85843,7029917,20202,347.98
2186426,23405,2023.01.21,0,0,21.86426,0.23405,0.0,0.0,85843,7029917,20202,347.98
2186426,23405,2023.01.22,0,0,21.86426,0.23405,0.0,0.0,85843,7029917,20202,347.98
2186426,23405,2023.01.23,0,0,21.86426,0.23405,0.0,0.0,85843,7029917,20202,347.98
2186426,23405,2023.01.24,0,0,21.86426,0.23405,0.0,0.0,85843,7029917,20202,347.98
2186426,23405,2023.01.25,0,0,21.86426,0.23405,0.0,0.0,85843,7029917,20202,347.98
2193582,23594,2023.01.26,7156,189,21.93582,0.23594,0.07156,0.00189,85843,7029917,20202,347.98
2193582,23594,2023.01.27,0,0,21.93582,0.23594,0.0,0.0,85843,7029917,20202,347.98
2193582,23594,2023.01.28,0,0,21.93582,0.23594,0.0,0.0,85843,7029917,20202,347.98
2193582,23594,2023.01.29,0,0,21.93582,0.23594,0.0,0.0,85843,7029917,20202,347.98
2193582,23594,2023.01.30,0,0,21.93582,0.23594,0.0,0.0,85843,7029917,20202,347.98
2193582,23594,2023.01.31,0,0,21.93582,0.23594,0.0,0.0,85843,7029917,20202,347.98
2193582,23594,2023.02.01,0,0,21.93582,0.23594,0.0,0.0,85843,7029917,20202,347.98
2200746,23771,2023.02.02,7164,177,22.00746,0.23771,0.07164,0.00177,85843,7029917,20202,347.98
2200746,23771,2023.02.03,0,0,22.00746,0.23771,0.0,0.0,85843,7029917,20202,347.98
2200746,23771,2023.02.04,0,0,22.00746,0.23771,0.0,0.0,85843,7029917,20202,347.98
2200746,23771,2023.02.05,0,0,22.00746,0.23771,0.0,0.0,85843,7029917,20202,347.98
2200746,23771,2023.02.06,0,0,22.00746,0.23771,0.0,0.0,85843,7029917,20202,347.98
2200746,23771,2023.02.07,0,0,22.00746,0.23771,0.0,0.0,85843,7029917,20202,347.98
2200746,23771,2023.02.08,0,0,22.00746,0.23771,0.0,0.0,85843,7029917,20202,347.98
2206312,23901,2023.02.09,5566,130,22.06312,0.23901,0.05566,0.0013,85843,7029917,20202,347.98
2206312,23901,2023.02.10,0,0,22.06312,0.23901,0.0,0.0,85843,7029917,20202,347.98
2206312,23901,2023.02.11,0,0,22.06312,0.23901,0.0,0.0,85843,7029917,20202,347.98
2206312,23901,2023.02.12,0,0,22.06312,0.23901,0.0,0.0,85843,7029917,20202,347.98
2206312,23901,2023.02.13,0,0,22.06312,0.23901,0.0,0.0,85843,7029917,20202,347.98
2206312,23901,2023.02.14,0,0,22.06312,0.23901,0.0,0.0,85843,7029917,20202,347.98
2206312,23901,2023.02.15,0,0,22.06312,0.23901,0.0,0.0,85843,7029917,20202,347.98
2211790,24029,2023.02.16,5478,128,22.1179,0.24029,0.05478,0.00128,85843,7029917,20202,347.98
2211790,24029,2023.02.17,0,0,22.1179,0.24029,0.0,0.0,85843,7029917,20202,347.98
2211790,24029,2023.02.18,0,0,22.1179,0.24029,0.0,0.0,85843,7029917,20202,347.98
2211790,24029,2023.02.19,0,0,22.1179,0.24029,0.0,0.0,85843,7029917,20202,347.98
2211790,24029,2023.02.20,0,0,22.1179,0.24029,0.0,0.0,85843,7029917,20202,347.98
2211790,24029,2023.02.21,0,0,22.1179,0.24029,0.0,0.0,85843,7029917,20202,347.98
2211790,24029,2023.02.22,0,0,22.1179,0.24029,0.0,0.0,85843,7029917,20202,347.98
2216870,24131,2023.02.23,5080,102,22.1687,0.24131,0.0508,0.00102,85843,7029917,20202,347.98
2216870,24131,2023.02.24,0,0,22.1687,0.24131,0.0,0.0,85843,7029917,20202,347.98
2216870,24131,2023.02.25,0,0,22.1687,0.24131,0.0,0.0,85843,7029917,20202,347.98
2216870,24131,2023.02.26,0,0,22.1687,0.24131,0.0,0.0,85843,7029917,20202,347.98
2216870,24131,2023.02.27,0,0,22.1687,0.24131,0.0,0.0,85843,7029917,20202,347.98
2216870,24131,2023.02.28,0,0,22.1687,0.24131,0.0,0.0,85843,7029917,20202,347.98
2216870,24131,2023.03.01,0,0,22.1687,0.24131,0.0,0.0,85843,7029917,20202,347.98
2220962,24249,2023.03.02,4092,118,22.20962,0.24249,0.04092,0.00118,85843,7029917,20202,347.98
2220962,24249,2023.03.03,0,0,22.20962,0.24249,0.0,0.0,85843,7029917,20202,347.98
2220962,24249,2023.03.04,0,0,22.20962,0.24249,0.0,0.0,85843,7029917,20202,347.98
2220962,24249,2023.03.05,0,0,22.20962,0.24249,0.0,0.0,85843,7029917,20202,347.98
2220962,24249,2023.03.06,0,0,22.20962,0.24249,0.0,0.0,85843,7029917,20202,347.98
2220962,24249,2023.03.07,0,0,22.20962,0.24249,0.0,0.0,85843,7029917,20202,347.98
2220962,24249,2023.03.08,0,0,22.20962,0.24249,0.0,0.0,85843,7029917,20202,347.98
2224337,24333,2023.03.09,3375,84,22.24337,0.24333,0.03375,0.00084,85843,7029917,20202,347.98
